City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
223,Chokurdakh,RU,2022-02-06 19:17:19,70.6333,147.9167,-39.37,100,87,2.51,overcast clouds
224,Norman Wells,CA,2022-02-06 19:15:40,65.282,-126.8329,-14.76,70,75,16.11,broken clouds
225,Souillac,MU,2022-02-06 19:17:20,-20.5167,57.5167,79.36,89,40,9.22,scattered clouds
226,Les Cayes,HT,2022-02-06 19:17:20,18.2,-73.75,82.71,53,2,10.11,clear sky
227,Atherton,GB,2022-02-06 19:17:21,53.5237,-2.4935,43.11,80,100,11.99,overcast clouds
228,Sambava,MG,2022-02-06 19:17:18,-14.2667,50.1667,76.15,89,60,6.58,broken clouds
229,Yeniseysk,RU,2022-02-06 19:18:22,58.4497,92.1703,6.69,98,100,2.71,overcast clouds
230,Saint-Pierre,RE,2022-02-06 19:18:22,-21.3393,55.4781,80.24,78,0,4.61,clear sky
231,Ixhuatan,MX,2022-02-06 19:18:23,16.3569,-94.4825,87.6,37,6,6.6,clear sky
232,Nouadhibou,MR,2022-02-06 19:18:07,20.931,-17.0347,67.98,88,5,14.97,clear sky
233,Mount Gambier,AU,2022-02-06 19:18:23,-37.8333,140.7667,59.36,63,0,5.23,clear sky
234,Port Elizabeth,ZA,2022-02-06 19:15:21,-33.918,25.5701,78.1,83,0,14.97,clear sky
235,Macamic,CA,2022-02-06 19:18:24,48.7502,-78.9996,16.03,92,100,10.07,snow
236,Sinnamary,GF,2022-02-06 19:18:24,5.3833,-52.95,81.88,75,100,9.33,light rain
237,Prince Rupert,CA,2022-02-06 19:17:24,54.3161,-130.3201,46.49,76,100,21.85,overcast clouds
238,Chapais,CA,2022-02-06 19:17:46,49.7834,-74.8492,6.58,93,100,10.71,light snow
239,Bathsheba,BB,2022-02-06 19:17:59,13.2167,-59.5167,83.01,65,40,18.41,scattered clouds
240,Bara,NG,2022-02-06 19:18:26,10.3744,10.7288,75.04,19,2,7.67,clear sky
241,Tubmanburg,LR,2022-02-06 19:18:26,6.8708,-10.8172,80.78,72,4,7.58,clear sky
242,Ajdabiya,LY,2022-02-06 19:18:27,30.7554,20.2263,58.37,53,100,0.69,overcast clouds
243,Guerrero Negro,MX,2022-02-06 19:18:27,27.9769,-114.0611,66.49,26,0,4.5,clear sky
244,Soyo,AO,2022-02-06 19:18:28,-6.1349,12.3689,78.03,83,29,9.95,scattered clouds
245,Saldanha,ZA,2022-02-06 19:15:54,-33.0117,17.9442,63.9,95,38,8.63,scattered clouds
246,Namatanai,PG,2022-02-06 19:17:57,-3.6667,152.4333,79.36,79,19,3.33,few clouds
247,Inirida,CO,2022-02-06 19:18:29,3.8653,-67.9239,86.18,62,100,3.49,overcast clouds
248,Greymouth,NZ,2022-02-06 19:18:29,-42.4667,171.2,54.45,69,100,9.8,overcast clouds
249,Nebolchi,RU,2022-02-06 19:18:30,59.1239,33.3454,30.15,91,100,10.89,overcast clouds
250,Malko Tarnovo,BG,2022-02-06 19:18:30,41.9833,27.5333,39.13,79,0,8.05,clear sky
251,Tuatapere,NZ,2022-02-06 19:18:30,-46.1333,167.6833,44.82,84,5,3.0,clear sky
252,Kondinskoye,RU,2022-02-06 19:18:31,59.6481,67.41,12.51,95,100,9.57,overcast clouds
253,Krasnogorskoye,RU,2022-02-06 19:18:31,52.2953,86.1979,-2.61,99,11,3.47,few clouds
254,Tambopata,PE,2022-02-06 19:18:32,-12.7333,-69.1833,69.69,94,100,9.22,heavy intensity rain
255,Aksarka,RU,2022-02-06 19:18:32,66.5606,67.7975,-17.27,100,87,6.53,overcast clouds
256,Shelbyville,US,2022-02-06 19:18:33,35.4834,-86.4603,51.46,46,0,3.0,clear sky
257,Westport,US,2022-02-06 19:13:54,41.1415,-73.3579,31.44,59,0,1.01,clear sky
258,Honningsvag,NO,2022-02-06 19:18:34,70.9821,25.9704,28.35,75,26,30.0,scattered clouds
259,Sao Felix Do Xingu,BR,2022-02-06 19:17:45,-6.6447,-51.995,84.9,68,100,3.29,overcast clouds
260,Lavrentiya,RU,2022-02-06 19:14:46,65.5833,-171.0,-12.37,93,5,6.89,clear sky
261,Richards Bay,ZA,2022-02-06 19:13:47,-28.783,32.0377,72.01,91,28,4.65,moderate rain
262,Itoman,JP,2022-02-06 19:18:35,26.1247,127.6694,59.02,62,75,9.22,broken clouds
263,Calbuco,CL,2022-02-06 19:18:35,-41.768,-73.1273,70.81,73,13,8.3,few clouds
264,Saint Anthony,US,2022-02-06 19:16:45,45.0205,-93.218,21.83,71,100,5.01,haze
265,Sisimiut,GL,2022-02-06 19:18:36,66.9395,-53.6735,0.61,95,100,10.74,overcast clouds
266,Lukang,TW,2022-02-06 19:18:36,24.0567,120.4352,61.43,86,5,9.19,clear sky
267,Rio Tercero,AR,2022-02-06 19:18:37,-32.173,-64.1141,81.45,14,0,8.37,clear sky
268,Xinzhou,CN,2022-02-06 19:18:38,38.4092,112.7333,27.63,29,100,2.53,overcast clouds
269,Shadegan,IR,2022-02-06 19:18:38,30.6497,48.6647,57.11,42,0,9.93,clear sky
270,Dori,BF,2022-02-06 19:18:39,14.0354,-0.0345,77.56,11,0,8.99,clear sky
271,Taikang,CN,2022-02-06 19:19:39,46.8333,124.4167,2.84,87,100,6.15,overcast clouds
272,Inuvik,CA,2022-02-06 19:19:40,68.3499,-133.7218,-18.36,76,100,8.05,light snow
273,Santa Marta,CO,2022-02-06 19:19:40,11.2408,-74.199,97.34,58,20,4.61,few clouds
274,Dossor,KZ,2022-02-06 19:19:41,47.5272,52.9811,24.75,90,86,9.62,overcast clouds
275,Sitangkai,PH,2022-02-06 19:19:41,4.6628,119.3928,80.64,78,82,7.83,broken clouds
276,Korla,CN,2022-02-06 19:19:08,41.7597,86.1469,23.95,46,8,5.08,clear sky
277,Haslett,US,2022-02-06 19:19:42,42.747,-84.4011,34.95,62,100,14.97,overcast clouds
278,Geraldton,AU,2022-02-06 19:15:37,-28.7667,114.6,70.21,56,100,12.66,overcast clouds
279,Tucurui,BR,2022-02-06 19:19:42,-3.7661,-49.6725,83.41,79,100,2.44,overcast clouds
280,Henties Bay,NA,2022-02-06 19:14:58,-22.116,14.2845,69.85,80,79,9.53,broken clouds
281,Chazuta,PE,2022-02-06 19:19:43,-6.5742,-76.1367,92.25,85,100,1.16,overcast clouds
282,Byron Bay,AU,2022-02-06 19:17:10,-28.65,153.6167,66.87,76,100,15.01,light rain
283,Eyl,SO,2022-02-06 19:16:21,7.9803,49.8164,75.09,71,100,16.4,overcast clouds
284,Nogliki,RU,2022-02-06 19:19:44,51.8333,143.1667,5.85,85,100,14.79,overcast clouds
285,San Quintin,MX,2022-02-06 19:19:44,30.4833,-115.95,64.2,27,0,4.54,clear sky
286,Half Moon Bay,US,2022-02-06 19:15:24,37.4636,-122.4286,66.07,56,0,11.5,clear sky
287,Basco,PH,2022-02-06 19:19:45,20.4487,121.9702,72.97,70,100,26.78,overcast clouds
288,Asfi,MA,2022-02-06 19:19:17,32.2994,-9.2372,60.31,75,11,15.82,few clouds
289,Sabang,ID,2022-02-06 19:19:45,5.8933,95.3214,77.0,89,100,15.39,overcast clouds
290,Lewiston,US,2022-02-06 19:15:45,44.1003,-70.2148,22.71,51,0,10.36,clear sky
291,Paamiut,GL,2022-02-06 19:19:46,61.994,-49.6678,6.69,76,100,11.52,overcast clouds
292,Kathu,TH,2022-02-06 19:19:46,7.9178,98.3332,78.62,79,31,9.22,scattered clouds
293,Malakal,SS,2022-02-06 19:19:01,9.5334,31.6605,77.29,14,59,9.69,broken clouds
294,Ostrovnoy,RU,2022-02-06 19:15:13,68.0531,39.5131,13.96,86,98,22.37,overcast clouds
295,Neiafu,TO,2022-02-06 19:19:47,-18.65,-173.9833,79.48,94,100,4.61,light rain
296,Xai-Xai,MZ,2022-02-06 19:19:48,-25.0519,33.6442,76.84,80,16,15.61,light rain
297,Clyde River,CA,2022-02-06 19:16:32,70.4692,-68.5914,-32.57,68,0,8.05,clear sky
298,Portlethen,GB,2022-02-06 19:19:48,57.0547,-2.1307,38.48,67,20,7.0,few clouds
299,Paulista,BR,2022-02-06 19:19:49,-7.9408,-34.8731,84.06,57,23,10.54,few clouds
300,Necochea,AR,2022-02-06 19:19:49,-38.5473,-58.7368,64.04,72,98,19.73,overcast clouds
301,Terrace,CA,2022-02-06 19:19:50,54.5163,-128.6035,42.42,87,75,21.85,broken clouds
302,Lithakia,GR,2022-02-06 19:19:50,37.7167,20.8333,56.59,86,38,7.52,scattered clouds
303,Estelle,US,2022-02-06 19:19:51,29.8458,-90.1067,57.06,39,0,5.75,clear sky
304,Rocha,UY,2022-02-06 19:19:51,-34.4833,-54.3333,71.35,44,0,19.66,clear sky
305,Nalut,LY,2022-02-06 19:19:51,30.3333,10.85,61.83,17,100,10.58,overcast clouds
306,Rosetta,EG,2022-02-06 19:19:52,31.4044,30.4164,56.79,67,0,7.18,clear sky
307,Merritt Island,US,2022-02-06 19:17:25,28.5392,-80.672,72.01,78,100,8.05,overcast clouds
308,Griffith,US,2022-02-06 19:19:52,41.5284,-87.4237,35.04,69,0,7.0,clear sky
309,Ribeira Brava,PT,2022-02-06 19:19:53,32.65,-17.0667,64.71,69,7,11.52,clear sky
310,Vila Velha,BR,2022-02-06 19:19:53,-20.3297,-40.2925,82.35,82,40,7.0,scattered clouds
311,Ginir,ET,2022-02-06 19:19:54,7.1333,40.7,61.03,21,74,4.9,broken clouds
312,Chake Chake,TZ,2022-02-06 19:19:54,-5.2459,39.7666,79.56,83,100,5.37,overcast clouds
313,Chistogorskiy,RU,2022-02-06 19:19:55,53.9835,87.3843,-0.99,99,85,1.03,overcast clouds
314,Mercedes,AR,2022-02-06 19:19:55,-34.6515,-59.4307,73.78,42,61,16.49,broken clouds
315,Kimbe,PG,2022-02-06 19:19:56,-5.5502,150.1429,76.57,92,28,1.83,scattered clouds
316,Kavaratti,IN,2022-02-06 19:19:56,10.5669,72.642,78.3,68,62,10.71,broken clouds
317,Srandakan,ID,2022-02-06 19:19:57,-7.9386,110.2506,76.14,88,100,4.7,overcast clouds
318,Yumen,CN,2022-02-06 19:19:57,40.2833,97.2,12.67,88,11,14.09,few clouds
319,Iwanai,JP,2022-02-06 19:20:58,42.9744,140.5089,24.94,79,100,7.76,light snow
320,Darhan,MN,2022-02-06 19:20:58,49.4867,105.9228,-3.82,92,23,5.82,few clouds
321,Warrnambool,AU,2022-02-06 19:20:59,-38.3833,142.4833,59.81,81,0,10.78,clear sky
322,Alofi,NU,2022-02-06 19:20:59,-19.0595,-169.9187,75.09,94,100,11.5,overcast clouds
323,Sorland,NO,2022-02-06 19:20:59,67.667,12.6934,35.46,62,100,17.34,overcast clouds
324,Maceio,BR,2022-02-06 19:21:00,-9.6658,-35.7353,87.24,54,0,17.27,clear sky
325,Baruun-Urt,MN,2022-02-06 19:21:00,46.6806,113.2792,-0.67,88,10,6.55,clear sky
326,Kalmunai,LK,2022-02-06 19:21:01,7.4167,81.8167,75.9,81,100,7.29,overcast clouds
327,Sakaiminato,JP,2022-02-06 19:20:06,35.55,133.2333,35.58,80,75,11.5,broken clouds
328,Niltepec,MX,2022-02-06 19:21:02,16.5667,-94.6167,81.05,48,13,10.89,few clouds
329,Cairns,AU,2022-02-06 19:19:17,-16.9167,145.7667,75.15,88,40,11.5,scattered clouds
330,Namibe,AO,2022-02-06 19:21:03,-15.1961,12.1522,75.06,69,100,13.47,overcast clouds
331,Cagliliog,PH,2022-02-06 19:21:03,13.9016,123.2913,75.51,88,92,11.3,overcast clouds
332,Beruwala,LK,2022-02-06 19:21:04,6.4788,79.9828,76.6,76,100,3.27,overcast clouds
333,Elizabeth City,US,2022-02-06 19:17:28,36.2946,-76.2511,43.02,71,100,1.01,overcast clouds
334,Te Anau,NZ,2022-02-06 19:19:14,-45.4167,167.7167,41.56,88,15,1.14,few clouds
335,Shiraz,IR,2022-02-06 19:17:59,29.6036,52.5388,44.04,42,0,0.0,clear sky
336,Lyngseidet,NO,2022-02-06 19:21:05,69.5763,20.2189,30.29,82,100,18.23,overcast clouds
337,Belgrade,RS,2022-02-06 19:18:21,44.804,20.4651,46.06,56,0,8.05,clear sky
338,Nishihara,JP,2022-02-06 19:21:05,26.1842,127.7558,58.28,65,75,4.61,broken clouds
339,Samarai,PG,2022-02-06 19:21:06,-10.6167,150.6667,81.55,78,100,10.76,light rain
340,Kita,ML,2022-02-06 19:21:06,13.0349,-9.4895,83.93,8,5,4.61,clear sky
341,Yarmouth,US,2022-02-06 19:21:06,41.7057,-70.2286,32.25,58,40,0.0,scattered clouds
342,Camana,PE,2022-02-06 19:21:07,-16.6228,-72.7111,75.09,68,73,7.43,broken clouds
343,Sept-Iles,CA,2022-02-06 19:21:07,50.2001,-66.3821,5.43,59,40,7.0,scattered clouds
344,Dali,CN,2022-02-06 19:21:08,25.7,100.1833,36.09,90,14,4.83,few clouds
345,Kirakira,SB,2022-02-06 19:21:08,-10.4544,161.9205,80.85,86,99,7.78,overcast clouds
346,San Cristobal,VE,2022-02-06 19:21:09,7.7669,-72.225,79.99,50,62,4.85,broken clouds
347,Termiz,UZ,2022-02-06 19:21:09,37.2242,67.2783,39.29,81,0,2.3,clear sky
348,Merauke,ID,2022-02-06 19:21:09,-8.4667,140.3333,80.06,84,100,8.32,overcast clouds
349,Broken Hill,AU,2022-02-06 19:21:10,-31.95,141.4333,70.09,40,3,13.4,clear sky
350,Ishigaki,JP,2022-02-06 19:21:10,24.3448,124.1572,65.41,69,100,16.71,overcast clouds
351,Jalcocotan,MX,2022-02-06 19:21:11,21.4667,-105.1167,84.81,46,17,5.93,few clouds
352,Svobodnyy,RU,2022-02-06 19:21:11,51.4,128.1333,-12.89,98,100,1.16,overcast clouds
353,Hailar,CN,2022-02-06 19:21:12,49.2,119.7,-10.12,100,97,6.55,overcast clouds
354,Mantua,IT,2022-02-06 19:21:13,45.1667,10.7833,46.81,87,96,3.0,overcast clouds
355,Kristiansund,NO,2022-02-06 19:21:13,63.1115,7.732,36.25,80,75,17.27,broken clouds
356,Saurimo,AO,2022-02-06 19:21:13,-9.6608,20.3916,66.25,92,46,5.14,scattered clouds
357,Atar,MR,2022-02-06 19:21:14,20.5169,-13.0499,80.96,8,0,8.86,clear sky
358,Bourbonnais,US,2022-02-06 19:21:15,41.1417,-87.875,33.19,80,0,11.5,clear sky
359,Palafrugell,ES,2022-02-06 19:16:25,41.9174,3.1631,52.36,52,68,3.0,broken clouds
360,Kozan,TR,2022-02-06 19:21:15,37.4552,35.8157,41.9,67,2,7.9,clear sky
361,Inhambane,MZ,2022-02-06 19:17:35,-23.865,35.3833,78.03,76,24,15.21,few clouds
362,Barranca,PE,2022-02-06 19:21:16,-10.75,-77.7667,74.3,66,100,10.58,overcast clouds
363,Swan Hill,AU,2022-02-06 19:21:17,-35.3378,143.5544,65.88,45,7,9.8,clear sky
364,Bahia Blanca,AR,2022-02-06 19:17:16,-38.7196,-62.2724,70.92,51,6,11.52,clear sky
365,Winslow,US,2022-02-06 19:20:16,35.0242,-110.6974,45.97,23,0,1.99,clear sky
366,Killin,US,2022-02-06 19:22:18,33.6123,-91.7412,50.09,40,0,0.0,clear sky
367,Acajutla,SV,2022-02-06 19:22:18,13.5928,-89.8275,86.94,48,20,10.85,few clouds
368,Burlington,US,2022-02-06 19:22:06,39.8835,-74.6413,37.96,46,0,5.99,clear sky
369,Dhaka,BD,2022-02-06 19:22:19,23.7104,90.4074,64.38,72,40,0.0,haze
370,Casa Branca,BR,2022-02-06 19:22:19,-21.7739,-47.0864,76.03,88,100,4.12,overcast clouds
371,Olafsvik,IS,2022-02-06 19:22:20,64.8945,-23.7142,28.08,70,100,16.98,overcast clouds
372,Tahara,JP,2022-02-06 19:22:20,34.6667,137.2667,37.35,68,34,14.76,scattered clouds
373,Mariental,NA,2022-02-06 19:22:21,-24.6333,17.9667,83.89,34,100,4.32,overcast clouds
374,Makakilo City,US,2022-02-06 19:20:06,21.3469,-158.0858,77.32,72,0,3.44,light rain
375,Isangel,VU,2022-02-06 19:22:21,-19.55,169.2667,77.11,94,100,0.0,light rain
376,Kalush,UA,2022-02-06 19:22:22,49.0119,24.3731,38.12,64,100,19.91,overcast clouds
377,Shamary,RU,2022-02-06 19:22:22,57.3434,58.2199,16.21,85,100,10.38,overcast clouds
378,Hualmay,PE,2022-02-06 19:22:23,-11.0964,-77.6139,74.75,68,70,10.58,broken clouds
379,Lasa,IT,2022-02-06 19:18:49,46.6166,10.7002,40.46,67,100,4.97,overcast clouds
380,Xining,CN,2022-02-06 19:22:23,36.6167,101.7667,9.14,93,62,1.19,broken clouds
381,Atasu,KZ,2022-02-06 19:22:24,48.6814,71.6433,12.51,80,100,10.78,overcast clouds
382,Longyearbyen,SJ,2022-02-06 19:22:24,78.2186,15.6401,19.24,63,20,11.5,few clouds
383,Fengrun,CN,2022-02-06 19:22:24,39.8333,118.1167,26.83,35,66,1.16,broken clouds
384,General Pico,AR,2022-02-06 19:22:25,-35.6566,-63.7568,78.57,19,0,8.1,clear sky
385,Tongchuan,CN,2022-02-06 19:22:25,35.0806,109.0897,22.28,89,100,5.17,overcast clouds
386,Grindavik,IS,2022-02-06 19:22:26,63.8424,-22.4338,27.07,74,100,11.5,overcast clouds
387,Coquimbo,CL,2022-02-06 19:22:26,-29.9533,-71.3436,69.53,68,75,13.8,broken clouds
388,Athens,GR,2022-02-06 19:20:25,37.9795,23.7162,54.91,77,20,1.01,few clouds
389,Sepuka,TZ,2022-02-06 19:22:27,-4.75,34.5333,63.59,87,100,2.53,light rain
390,Lloydminster,CA,2022-02-06 19:21:34,53.2835,-110.0016,37.08,86,100,9.22,overcast clouds
391,Opuwo,NA,2022-02-06 19:21:19,-18.0607,13.84,74.61,41,100,6.38,overcast clouds
392,Omboue,GA,2022-02-06 19:17:39,-1.5746,9.2618,78.31,85,11,5.46,light rain
393,Rosita,NI,2022-02-06 19:22:28,13.9268,-84.4032,86.38,45,59,5.7,broken clouds
394,Dilla,ET,2022-02-06 19:22:29,6.41,38.31,69.69,37,98,4.63,overcast clouds
395,Pital,CO,2022-02-06 19:22:29,2.2665,-75.8044,73.83,81,97,2.86,overcast clouds
396,Tetouan,MA,2022-02-06 19:22:30,35.5711,-5.3724,59.88,82,75,17.27,broken clouds
397,Katsuura,JP,2022-02-06 19:21:35,35.1333,140.3,35.71,46,84,9.53,broken clouds
398,Carbonia,IT,2022-02-06 19:22:31,39.1672,8.5222,52.45,82,4,8.88,clear sky
399,Vuktyl,RU,2022-02-06 19:22:31,63.8567,57.3094,12.88,78,97,10.69,overcast clouds
400,Manggar,ID,2022-02-06 19:22:32,-2.8833,108.2667,78.93,86,100,9.06,moderate rain
401,Goderich,CA,2022-02-06 19:22:32,43.7501,-81.7165,29.91,74,100,14.97,overcast clouds
402,Milyutinskaya,RU,2022-02-06 19:22:32,48.6279,41.6679,31.08,91,100,8.59,overcast clouds
403,Esperance,AU,2022-02-06 19:22:33,-33.8667,121.9,63.19,71,100,23.47,overcast clouds
404,Aklavik,CA,2022-02-06 19:22:33,68.2191,-135.0107,-18.4,69,100,17.27,overcast clouds
405,Hamilton,US,2022-02-06 19:22:34,39.1834,-84.5333,40.14,58,0,1.01,clear sky
406,The Valley,AI,2022-02-06 19:18:54,18.217,-63.0578,77.14,73,75,14.97,broken clouds
407,Sauda,NO,2022-02-06 19:22:13,59.6506,6.3542,36.68,98,100,4.5,overcast clouds
408,Holalkere,IN,2022-02-06 19:22:35,14.0333,76.1833,71.08,68,100,6.71,overcast clouds
409,Yamada,JP,2022-02-06 19:22:35,39.4667,141.95,24.04,64,9,5.1,clear sky
410,Khagaul,IN,2022-02-06 19:23:36,25.5833,85.05,48.15,93,0,0.0,mist
411,Mundo Nuevo,MX,2022-02-06 19:23:36,18.7,-95.5,66.78,74,26,8.39,scattered clouds
412,Salinas,US,2022-02-06 19:23:37,36.6777,-121.6555,66.0,47,0,0.0,clear sky
413,Teruel,ES,2022-02-06 19:23:37,40.6667,-0.6667,40.96,52,48,4.76,scattered clouds
414,Moguer,ES,2022-02-06 19:23:38,37.2756,-6.8385,61.72,50,4,3.0,clear sky
415,Songjianghe,CN,2022-02-06 19:23:38,42.1859,127.479,-0.04,95,13,5.08,few clouds
416,Baykit,RU,2022-02-06 19:23:39,61.67,96.37,-6.41,100,100,2.53,overcast clouds
417,Webster,US,2022-02-06 19:19:05,42.0501,-71.8801,29.1,57,100,5.79,overcast clouds
418,Ornskoldsvik,SE,2022-02-06 19:23:39,63.2909,18.7153,27.55,100,100,8.05,overcast clouds
419,Sayyan,YE,2022-02-06 19:23:40,15.1718,44.3244,54.28,45,53,4.79,broken clouds
420,Berdigestyakh,RU,2022-02-06 19:23:40,62.0989,126.6992,-23.35,100,95,4.21,overcast clouds
421,Lisala,CD,2022-02-06 19:23:40,2.15,21.5167,77.09,38,71,2.55,broken clouds
422,Faanui,PF,2022-02-06 19:23:41,-16.4833,-151.75,81.23,75,100,22.88,overcast clouds
423,Hasaki,JP,2022-02-06 19:20:56,35.7333,140.8333,25.2,43,0,24.02,clear sky
424,Miri,MY,2022-02-06 19:23:42,4.4148,114.0089,75.34,100,40,0.0,scattered clouds
425,San Jeronimo,PE,2022-02-06 19:23:42,-11.9472,-75.2829,51.46,83,100,5.35,overcast clouds
426,Finschhafen,PG,2022-02-06 19:23:43,-6.6024,147.8681,79.72,83,63,5.46,broken clouds
427,Makasar,ID,2022-02-06 19:23:43,-5.14,119.4221,75.25,100,20,1.14,few clouds
428,Balkhash,KZ,2022-02-06 19:23:44,46.844,74.9804,11.71,86,100,10.25,overcast clouds
429,Newport,GB,2022-02-06 19:23:44,51.5877,-2.9984,48.45,71,15,1.99,few clouds
430,Moose Factory,CA,2022-02-06 19:23:44,51.2585,-80.6094,6.8,72,100,8.05,overcast clouds
431,Champerico,GT,2022-02-06 19:23:45,14.3,-91.9167,93.76,57,7,11.45,clear sky
432,Nabire,ID,2022-02-06 19:23:06,-3.3667,135.4833,76.51,89,100,2.89,overcast clouds
433,Syracuse,IT,2022-02-06 19:23:45,37.0881,15.2792,55.89,83,100,7.47,overcast clouds
434,Agirish,RU,2022-02-06 19:23:46,61.9247,63.0231,4.08,98,100,6.71,overcast clouds
435,Pangai,TO,2022-02-06 19:22:19,-19.8,-174.35,79.16,79,100,23.96,light rain
436,Oksfjord,NO,2022-02-06 19:22:11,70.2396,22.3479,32.18,86,66,12.62,broken clouds
437,Lompoc,US,2022-02-06 19:23:47,34.6391,-120.4579,74.57,39,0,3.44,clear sky
438,Usolye,RU,2022-02-06 19:23:47,59.4268,56.6808,13.21,83,100,8.08,overcast clouds
439,Bestobe,KZ,2022-02-06 19:23:48,52.4994,73.0975,4.26,81,5,7.94,clear sky
440,Mandurah,AU,2022-02-06 19:23:48,-32.55,115.7,66.22,49,100,25.93,overcast clouds
441,Itupiranga,BR,2022-02-06 19:23:49,-5.1347,-49.3267,89.92,73,86,2.17,overcast clouds
442,Loandjili,CG,2022-02-06 19:23:49,-4.7561,11.8578,78.91,89,20,4.61,few clouds
443,Shimoda,JP,2022-02-06 19:21:37,34.6667,138.95,35.1,72,50,10.58,light snow
444,Tura,IN,2022-02-06 19:21:49,25.5198,90.2201,51.69,81,0,2.89,clear sky
