City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
445,Sao Paulo De Olivenca,BR,2022-02-06 19:23:50,-3.3783,-68.8725,83.35,78,97,3.85,overcast clouds
446,Uong Bi,VN,2022-02-06 19:23:50,21.0333,106.7833,58.98,97,100,0.31,overcast clouds
447,Moa,CU,2022-02-06 19:23:51,20.6569,-74.9403,78.71,64,65,12.44,broken clouds
448,Pelhrimov,CZ,2022-02-06 19:23:51,49.4313,15.2234,43.36,84,100,3.0,overcast clouds
449,Lalmohan,BD,2022-02-06 19:23:52,22.3384,90.7419,63.34,64,100,8.46,overcast clouds
450,Anloga,GH,2022-02-06 19:23:52,5.7947,0.8973,84.42,78,39,12.88,scattered clouds
451,Krasnoselkup,RU,2022-02-06 19:23:53,65.7,82.4667,-19.88,100,19,7.81,few clouds
452,Hofn,IS,2022-02-06 19:20:30,64.2539,-15.2082,27.0,67,0,16.11,clear sky
453,Corralillo,CU,2022-02-06 19:23:53,22.9819,-80.5856,79.0,64,39,14.38,scattered clouds
454,Coihaique,CL,2022-02-06 19:23:54,-45.5752,-72.0662,82.35,34,20,6.91,few clouds
455,Siverek,TR,2022-02-06 19:23:54,37.755,39.3167,38.01,75,8,4.9,clear sky
456,Takaungu,KE,2022-02-06 19:24:55,-3.6837,39.8566,80.69,91,98,4.09,overcast clouds
457,Jackson,US,2022-02-06 19:20:15,42.4165,-122.8345,58.14,61,0,3.44,clear sky
458,Voznesenye,RU,2022-02-06 19:24:55,61.0106,35.4781,18.81,90,100,10.78,overcast clouds
459,Hornepayne,CA,2022-02-06 19:24:56,49.2138,-84.7705,17.33,91,100,6.98,light snow
460,Rongcheng,CN,2022-02-06 19:24:56,30.634,117.8517,35.01,99,100,6.82,snow
461,Biak,ID,2022-02-06 19:24:57,-0.9131,122.8766,75.76,81,100,3.06,overcast clouds
462,Rocky Mountain House,CA,2022-02-06 19:20:40,52.3668,-114.9188,51.55,31,100,5.75,overcast clouds
463,Tadine,NC,2022-02-06 19:24:57,-21.55,167.8833,79.47,86,100,5.19,overcast clouds
464,Goure,NE,2022-02-06 19:22:06,13.9835,10.2704,67.1,12,0,9.46,clear sky
465,Entre Rios,BR,2022-02-06 19:24:58,-11.9419,-38.0844,85.32,54,96,8.03,overcast clouds
466,Kasongo,CD,2022-02-06 19:24:58,-4.45,26.6667,69.1,97,100,2.95,heavy intensity rain
467,Uglich,RU,2022-02-06 19:24:59,57.5275,38.3317,16.95,98,84,5.48,broken clouds
468,Asyut,EG,2022-02-06 19:24:59,27.181,31.1837,55.58,43,0,8.93,clear sky
469,Haines Junction,CA,2022-02-06 19:24:59,60.7522,-137.5108,40.95,38,100,12.66,overcast clouds
470,Kulachi,PK,2022-02-06 19:25:00,31.9286,70.4592,56.55,47,7,7.49,clear sky
471,Bose,IT,2022-02-06 19:25:00,45.4612,8.0137,42.94,88,100,2.21,overcast clouds
472,Tokur,RU,2022-02-06 19:25:01,53.1333,132.9,-22.04,99,74,1.63,broken clouds
473,Thongwa,MM,2022-02-06 19:25:01,16.7619,96.5278,73.56,64,24,7.65,few clouds
474,Sayansk,RU,2022-02-06 19:25:02,54.1088,102.1648,9.61,97,99,2.48,overcast clouds
475,Bure,ET,2022-02-06 19:25:02,10.7,37.0667,61.03,56,7,5.19,clear sky
476,Langham,CA,2022-02-06 19:25:02,52.3668,-106.9679,19.02,92,100,7.34,overcast clouds
477,Boyolangu,ID,2022-02-06 19:25:03,-8.1181,111.8935,75.16,94,100,4.52,overcast clouds
478,Qasigiannguit,GL,2022-02-06 19:25:03,68.8193,-51.1922,1.65,99,100,5.39,overcast clouds
479,Sistranda,NO,2022-02-06 19:25:04,63.7256,8.834,39.16,64,100,34.31,overcast clouds
480,Villa Carlos Paz,AR,2022-02-06 19:25:04,-31.4241,-64.4978,77.25,10,0,5.99,clear sky
481,Wau,SS,2022-02-06 19:25:05,7.7029,27.9953,74.46,17,32,4.68,scattered clouds
482,Digby,CA,2022-02-06 19:25:05,44.6169,-65.7655,22.15,63,3,2.64,clear sky
483,Dingle,PH,2022-02-06 19:25:06,10.9995,122.6711,73.38,89,63,8.48,broken clouds
484,Sawakin,SD,2022-02-06 19:25:06,19.1059,37.3321,70.95,61,0,9.75,clear sky
485,Morro Bay,US,2022-02-06 19:25:07,35.3658,-120.8499,72.99,30,0,1.99,clear sky
486,Itarema,BR,2022-02-06 19:25:07,-2.9248,-39.9167,84.34,65,100,13.89,overcast clouds
487,Grong,NO,2022-02-06 19:22:15,64.4654,12.3149,33.22,97,100,4.21,light snow
488,Biltine,TD,2022-02-06 19:25:08,14.5333,20.9167,70.56,11,99,16.13,overcast clouds
489,Carutapera,BR,2022-02-06 19:25:09,-1.195,-46.02,80.4,83,100,6.8,moderate rain
490,Ngama,TD,2022-02-06 19:25:09,11.7833,17.1667,75.69,16,0,10.36,clear sky
491,Manacapuru,BR,2022-02-06 19:25:10,-3.2997,-60.6206,81.18,74,95,4.14,moderate rain
492,Jawhar,SO,2022-02-06 19:25:10,2.7809,45.5005,75.11,77,8,16.33,clear sky
493,San Jose,US,2022-02-06 19:21:35,37.3394,-121.895,66.49,48,0,3.0,clear sky
494,Bosaso,SO,2022-02-06 19:25:11,11.2842,49.1816,74.08,72,94,3.27,overcast clouds
495,Winnemucca,US,2022-02-06 19:25:12,40.973,-117.7357,45.1,39,0,10.36,clear sky
496,Luganville,VU,2022-02-06 19:25:14,-15.5333,167.1667,77.88,86,100,7.47,heavy intensity rain
497,Devarkonda,IN,2022-02-06 19:25:15,16.7,78.9333,68.92,78,30,6.4,scattered clouds
498,Gemena,CD,2022-02-06 19:25:15,3.25,19.7667,78.17,25,7,3.15,clear sky
499,Pavlivka,UA,2022-02-06 19:25:16,49.4414,28.4596,32.43,85,100,11.41,overcast clouds
500,Tamuin,MX,2022-02-06 19:25:16,21.9833,-98.75,67.68,38,6,6.06,clear sky
501,Teknaf,BD,2022-02-06 19:25:17,20.8624,92.3058,59.27,67,95,10.85,overcast clouds
502,Konevo,RU,2022-02-06 19:25:17,62.1215,39.3192,11.84,94,100,8.1,overcast clouds
503,Vostok,RU,2022-02-06 19:26:18,46.4856,135.8833,-11.09,99,97,3.98,overcast clouds
504,Waingapu,ID,2022-02-06 19:26:18,-9.6567,120.2641,78.94,85,97,4.72,overcast clouds
505,Perth,AU,2022-02-06 19:23:01,-31.9333,115.8333,66.2,57,40,18.41,scattered clouds
506,Keuruu,FI,2022-02-06 19:26:19,62.2667,24.7,32.18,83,96,9.35,overcast clouds
507,Pauini,BR,2022-02-06 19:26:19,-7.7136,-66.9764,86.61,60,54,1.61,broken clouds
508,Roebourne,AU,2022-02-06 19:26:20,-20.7833,117.1333,83.64,80,5,5.26,clear sky
509,Saint-Georges,GD,2022-02-06 19:26:20,12.0564,-61.7485,83.88,74,40,16.11,scattered clouds
510,Konstantinovka,RU,2022-02-06 19:26:20,49.6167,127.9833,-14.19,100,100,3.11,overcast clouds
511,Izhma,RU,2022-02-06 19:26:21,65.0083,53.9113,14.41,86,100,10.67,overcast clouds
512,Zhangye,CN,2022-02-06 19:26:21,38.9342,100.4517,13.89,83,86,2.48,overcast clouds
513,Panaba,MX,2022-02-06 19:26:22,21.2833,-88.2667,79.54,58,81,11.88,broken clouds
514,Banda Aceh,ID,2022-02-06 19:25:02,5.5577,95.3222,76.35,91,100,8.37,light rain
515,Karasburg,NA,2022-02-06 19:26:23,-28.0167,18.75,71.76,57,98,26.75,light rain
516,Bela,IN,2022-02-06 19:26:23,25.9333,81.9833,51.94,70,0,3.62,clear sky
517,Avera,US,2022-02-06 19:23:55,33.194,-82.5271,49.91,44,100,9.4,overcast clouds
518,Lerwick,GB,2022-02-06 19:26:24,60.1545,-1.1494,39.2,59,42,30.09,scattered clouds
519,Saravan,AM,2022-02-06 19:26:24,39.7196,45.6483,21.85,76,36,6.69,scattered clouds
520,Saryozek,KZ,2022-02-06 19:26:25,44.3583,77.9753,26.85,53,100,6.82,overcast clouds
521,Sampit,ID,2022-02-06 19:26:25,-2.5333,112.95,73.65,99,100,2.53,overcast clouds
522,Dhidhdhoo,MV,2022-02-06 19:26:26,6.8833,73.1,80.49,72,35,9.66,scattered clouds
523,Aquiraz,BR,2022-02-06 19:26:26,-3.9014,-38.3911,86.09,66,23,9.4,few clouds
524,Rodrigues Alves,BR,2022-02-06 19:26:26,-7.738,-72.6509,79.0,78,100,3.13,overcast clouds
525,Vicksburg,US,2022-02-06 19:26:27,32.3526,-90.8779,57.56,30,0,4.61,clear sky
526,Novyy Urengoy,RU,2022-02-06 19:26:27,66.0833,76.6333,-20.94,100,72,2.33,broken clouds
527,Nanma,CN,2022-02-06 19:26:28,36.1817,118.1583,30.49,37,100,2.37,overcast clouds
528,Catamarca,AR,2022-02-06 19:26:29,-28.4696,-65.7852,81.77,44,32,4.0,scattered clouds
529,Awjilah,LY,2022-02-06 19:26:29,29.1081,21.2869,60.94,28,6,4.23,clear sky
530,Puerto Cabezas,NI,2022-02-06 19:26:30,14.0351,-83.3888,84.16,74,40,11.5,scattered clouds
531,Buenos Aires,AR,2022-02-06 19:25:42,-34.6132,-58.3772,72.93,58,75,10.36,broken clouds
532,Birao,CF,2022-02-06 19:26:30,10.2849,22.7882,69.57,15,31,6.33,scattered clouds
533,Bonavista,CA,2022-02-06 19:26:31,48.6499,-53.1147,16.12,63,100,25.41,overcast clouds
534,Igrim,RU,2022-02-06 19:26:31,63.1906,64.4162,-10.01,100,72,4.18,broken clouds
535,Turukhansk,RU,2022-02-06 19:26:32,65.8167,87.9833,-12.87,100,86,3.02,overcast clouds
536,Paita,PE,2022-02-06 19:26:32,-5.0892,-81.1144,82.96,66,54,15.08,broken clouds
537,Port Macquarie,AU,2022-02-06 19:26:32,-31.4333,152.9167,63.9,94,75,8.05,broken clouds
538,West Wendover,US,2022-02-06 19:24:08,40.7391,-114.0733,37.33,44,0,2.86,clear sky
539,Hami,CN,2022-02-06 19:26:33,42.8,93.45,26.6,32,17,12.95,few clouds
540,Boa Esperanca,BR,2022-02-06 19:26:34,-21.09,-45.5658,73.26,86,99,6.58,overcast clouds
541,Balkanabat,TM,2022-02-06 19:26:34,39.5108,54.3671,39.27,67,27,2.46,scattered clouds
542,Matay,EG,2022-02-06 19:26:35,28.419,30.7792,57.07,43,0,6.55,clear sky
543,Manadhoo,MV,2022-02-06 19:26:35,5.7667,73.3833,81.21,70,98,10.36,overcast clouds
544,Ovalle,CL,2022-02-06 19:26:35,-30.5983,-71.2003,86.16,29,0,11.86,clear sky
545,Popondetta,PG,2022-02-06 19:26:36,-8.7537,148.2534,74.23,95,100,3.62,light rain
546,Arlit,NE,2022-02-06 19:26:36,18.7369,7.3853,68.68,9,0,5.28,clear sky
547,Visby,SE,2022-02-06 19:26:37,57.6409,18.296,37.76,93,40,10.36,scattered clouds
548,Los Llanos De Aridane,ES,2022-02-06 19:26:39,28.6585,-17.9182,64.15,70,40,15.01,scattered clouds
549,Genhe,CN,2022-02-06 19:27:39,50.7833,121.5167,-17.1,100,61,1.7,broken clouds
550,Ipixuna,BR,2022-02-06 19:27:39,-1.7625,-48.8043,76.95,90,99,4.74,light rain
551,San Pedro,PH,2022-02-06 19:27:40,14.35,121.0167,78.03,77,75,5.75,broken clouds
552,Buchanan,LR,2022-02-06 19:27:40,5.8808,-10.0467,80.56,78,10,9.91,clear sky
553,Navalmoral De La Mata,ES,2022-02-06 19:27:41,39.8916,-5.5406,51.96,63,7,2.77,clear sky
554,Porto Novo,BJ,2022-02-06 19:27:41,6.4965,2.6036,84.02,78,5,6.87,clear sky
555,Kaka,TM,2022-02-06 19:27:42,37.3482,59.6143,36.28,90,100,6.24,overcast clouds
556,Sualkuchi,IN,2022-02-06 19:27:42,26.17,91.5709,53.58,100,40,0.0,mist
557,Montepuez,MZ,2022-02-06 19:27:43,-13.1256,38.9997,69.51,94,100,3.06,moderate rain
558,Marzuq,YE,2022-02-06 19:27:43,14.4,46.4667,65.86,32,100,1.74,overcast clouds
559,Nanortalik,GL,2022-02-06 19:27:44,60.1432,-45.2371,15.22,67,100,20.65,overcast clouds
560,Albanel,CA,2022-02-06 19:26:20,48.8832,-72.4487,3.34,78,100,10.36,overcast clouds
561,Kaunas,LT,2022-02-06 19:27:45,54.9,23.9,36.88,93,100,8.05,overcast clouds
562,Abashiri,JP,2022-02-06 19:27:45,44.0213,144.2697,25.95,92,100,7.85,light snow
563,Chaibasa,IN,2022-02-06 19:27:46,22.5667,85.8167,59.52,37,95,2.1,overcast clouds
564,Klyuchi,RU,2022-02-06 19:27:46,52.2667,79.1667,-3.51,99,32,4.05,scattered clouds
565,Banff,CA,2022-02-06 19:27:47,51.1762,-115.5698,45.63,42,92,9.22,overcast clouds
566,Mutis,CO,2022-02-06 19:27:47,6.2262,-77.4044,81.01,74,63,7.11,broken clouds
567,Butterworth,MY,2022-02-06 19:27:48,5.3991,100.3638,78.84,91,40,0.0,scattered clouds
568,Buta,CD,2022-02-06 19:27:48,2.7858,24.73,73.87,30,29,2.75,scattered clouds
569,Cap Malheureux,MU,2022-02-06 19:27:48,-19.9842,57.6142,79.47,81,84,3.0,broken clouds
570,Kholm,RU,2022-02-06 19:27:49,59.2667,32.85,31.33,89,100,11.92,snow
571,Emerald,AU,2022-02-06 19:26:50,-23.5333,148.1667,69.94,83,75,6.91,broken clouds
572,Reconquista,AR,2022-02-06 19:27:49,-29.15,-59.65,87.66,15,0,14.27,clear sky
573,Sao Borja,BR,2022-02-06 19:27:50,-28.6606,-56.0044,86.95,22,0,14.61,clear sky
574,Fernandina Beach,US,2022-02-06 19:24:27,30.6697,-81.4626,51.89,92,100,17.27,overcast clouds
575,Humaita,BR,2022-02-06 19:27:51,-7.5061,-63.0208,87.08,70,96,2.01,light rain
576,Barabinsk,RU,2022-02-06 19:27:51,55.3571,78.357,3.67,86,100,3.58,overcast clouds
577,Tilichiki,RU,2022-02-06 19:27:52,60.4667,166.1,-13.94,84,10,9.22,clear sky
578,Ust-Koksa,RU,2022-02-06 19:27:52,50.2696,85.6108,-2.85,78,46,1.12,scattered clouds
579,Rio Gallegos,AR,2022-02-06 19:27:53,-51.6226,-69.2181,78.85,31,75,19.57,broken clouds
580,Jeremie,HT,2022-02-06 19:27:53,18.65,-74.1167,79.11,72,8,6.98,clear sky
581,Takoradi,GH,2022-02-06 19:27:54,4.8845,-1.7554,80.64,78,80,8.63,broken clouds
582,Batemans Bay,AU,2022-02-06 19:27:54,-35.7167,150.1833,63.1,88,70,7.43,broken clouds
583,Waipawa,NZ,2022-02-06 19:23:08,-41.4122,175.5153,57.83,78,100,11.56,overcast clouds
584,Vila Franca Do Campo,PT,2022-02-06 19:27:55,37.7167,-25.4333,63.19,86,63,12.8,broken clouds
585,Staryy Nadym,RU,2022-02-06 19:27:55,65.6118,72.6842,-20.22,100,73,5.75,broken clouds
586,Broome,US,2022-02-06 19:27:56,42.2506,-75.833,30.02,63,0,3.0,clear sky
587,Muros,ES,2022-02-06 19:27:56,42.7762,-9.0603,52.84,71,47,10.63,scattered clouds
588,Chkalovsk,RU,2022-02-06 19:27:56,56.7647,43.2433,13.59,100,98,5.5,overcast clouds
589,Hay River,CA,2022-02-06 19:27:57,60.8156,-115.7999,21.18,86,100,13.8,snow
590,Ixtapa,MX,2022-02-06 19:27:57,20.7,-105.2,76.23,69,20,12.66,few clouds
591,Rawson,AR,2022-02-06 19:27:58,-43.3002,-65.1023,75.85,34,7,15.95,clear sky
592,Kahului,US,2022-02-06 19:26:03,20.8947,-156.47,76.84,72,20,14.97,few clouds
593,Bagdarin,RU,2022-02-06 19:28:58,54.4333,113.6,-10.26,95,18,3.47,few clouds
594,La Asuncion,VE,2022-02-06 19:28:59,11.0333,-63.8628,85.73,62,30,16.11,scattered clouds
595,Topchikha,RU,2022-02-06 19:28:59,52.8192,83.1185,-1.55,100,60,2.13,broken clouds
596,Tiarei,PF,2022-02-06 19:29:00,-17.5333,-149.3333,86.02,76,52,21.85,light rain
597,Yinchuan,CN,2022-02-06 19:29:00,38.4681,106.2731,20.41,91,83,7.2,broken clouds
598,Mikhaylovka,RU,2022-02-06 19:29:00,50.06,43.2379,27.79,97,100,5.86,overcast clouds
599,Gigmoto,PH,2022-02-06 19:29:01,13.7796,124.39,77.34,86,94,13.24,overcast clouds
600,Orshanka,RU,2022-02-06 19:29:01,56.9161,47.8933,16.23,97,100,3.4,light snow
601,Otjimbingwe,NA,2022-02-06 19:29:02,-22.35,16.1333,72.09,81,98,4.38,moderate rain
602,Glinka,RU,2022-02-06 19:29:02,54.6404,32.8781,28.76,95,100,11.74,overcast clouds
603,Paragominas,BR,2022-02-06 19:29:03,-2.9667,-47.4833,82.81,81,97,3.85,very heavy rain
604,Gulu,UG,2022-02-06 19:29:03,2.7746,32.299,78.98,25,100,8.37,overcast clouds
605,Parauna,BR,2022-02-06 19:29:04,-16.9478,-50.4486,80.28,66,92,2.55,overcast clouds
606,Flin Flon,CA,2022-02-06 19:29:04,54.7682,-101.865,-5.96,65,75,6.91,broken clouds
607,Mandera,KE,2022-02-06 19:29:05,3.9366,41.867,86.92,18,97,13.33,overcast clouds
608,Bandundu,CD,2022-02-06 19:29:05,-3.3167,17.3667,76.75,75,76,3.85,broken clouds
609,Mwene-Ditu,CD,2022-02-06 19:29:06,-7.0,23.45,64.6,94,100,6.31,overcast clouds
610,Hambantota,LK,2022-02-06 19:29:06,6.1241,81.1185,75.22,74,97,11.05,overcast clouds
611,Kloulklubed,PW,2022-02-06 19:29:07,7.0419,134.2556,77.5,82,100,23.09,overcast clouds
612,Thinadhoo,MV,2022-02-06 19:29:08,0.5333,72.9333,82.62,69,75,11.05,broken clouds
613,Morristown,US,2022-02-06 19:27:02,36.214,-83.2949,49.84,45,0,0.0,clear sky
614,Chipinge,ZW,2022-02-06 19:29:08,-20.1883,32.6236,64.02,91,91,2.53,light rain
615,Shubarkuduk,KZ,2022-02-06 19:29:09,49.1447,56.4872,17.51,96,100,9.66,overcast clouds
616,Tefe,BR,2022-02-06 19:29:09,-3.3542,-64.7114,89.71,70,20,4.61,few clouds
617,Boa Vista,BR,2022-02-06 19:25:08,2.8197,-60.6733,89.58,48,75,6.91,broken clouds
618,Laguna,US,2022-02-06 19:24:13,38.421,-121.4238,66.02,58,0,1.01,clear sky
619,Amapa,BR,2022-02-06 19:29:10,1.0,-52.0,73.02,99,100,4.07,overcast clouds
620,Scarborough,GB,2022-02-06 19:28:10,54.2797,-0.4044,40.51,80,44,5.01,scattered clouds
621,Coromandel,BR,2022-02-06 19:29:11,-18.4733,-47.2003,67.66,95,100,4.81,overcast clouds
622,Kiama,AU,2022-02-06 19:29:11,-34.6833,150.8667,64.38,87,87,5.01,light rain
623,Easthampton,US,2022-02-06 19:29:12,42.2668,-72.669,30.31,40,0,5.99,clear sky
624,Kapoeta,SS,2022-02-06 19:25:18,4.7717,33.5903,83.7,22,100,5.28,overcast clouds
625,Petropavlovsk-Kamchatskiy,RU,2022-02-06 19:29:13,53.0452,158.6483,27.19,74,75,17.9,light shower snow
626,Sunbury,AU,2022-02-06 19:28:58,-37.5833,144.7333,61.84,85,0,8.05,clear sky
627,Karratha,AU,2022-02-06 19:29:13,-20.7377,116.8463,83.79,80,1,5.55,clear sky
628,Maningrida,AU,2022-02-06 19:29:14,-12.0667,134.2667,75.99,83,41,1.99,scattered clouds
629,Ibirataia,BR,2022-02-06 19:29:14,-14.0669,-39.6406,82.45,73,93,3.11,overcast clouds
630,Abomsa,ET,2022-02-06 19:29:15,9.9833,39.9833,70.86,57,13,5.84,few clouds
631,Brownwood,US,2022-02-06 19:29:15,31.7093,-98.9912,56.52,38,0,0.0,clear sky
632,Chernyshevskiy,RU,2022-02-06 19:29:15,63.0128,112.4714,-5.04,99,100,2.71,overcast clouds
633,Iquique,CL,2022-02-06 19:29:16,-20.2208,-70.1431,71.64,66,20,7.31,few clouds
634,Batagay-Alyta,RU,2022-02-06 19:29:16,67.8006,130.4114,-24.63,99,100,2.48,overcast clouds
635,Harper,LR,2022-02-06 19:29:17,4.375,-7.7169,80.11,80,100,10.74,overcast clouds
636,Belaya Gora,RU,2022-02-06 19:29:17,68.5333,146.4167,-42.79,100,69,0.92,broken clouds
637,Gijon,ES,2022-02-06 19:24:57,43.5357,-5.6615,51.8,81,93,5.99,overcast clouds
638,Pochutla,MX,2022-02-06 19:30:18,15.7432,-96.4661,87.82,41,0,10.16,clear sky
639,Kuusamo,FI,2022-02-06 19:30:18,65.9667,29.1833,21.24,86,100,12.66,overcast clouds
640,Ilheus,BR,2022-02-06 19:30:19,-14.7889,-39.0494,85.82,74,75,6.91,broken clouds
641,Methoni,GR,2022-02-06 19:30:20,36.8197,21.7049,58.21,78,86,7.49,overcast clouds
642,Svetlaya,RU,2022-02-06 19:30:20,46.5389,138.3297,6.87,71,98,7.7,overcast clouds
643,Taseyevo,RU,2022-02-06 19:30:21,57.2169,94.8978,6.22,97,100,2.17,overcast clouds
644,Qaqortoq,GL,2022-02-06 19:30:21,60.7167,-46.0333,7.3,72,100,3.49,overcast clouds
645,Kishtwar,IN,2022-02-06 19:30:22,33.3167,75.7667,39.38,89,100,1.3,overcast clouds
646,Tahe,CN,2022-02-06 19:30:22,52.3333,124.7333,-11.24,98,63,3.44,broken clouds
647,Vila Do Maio,CV,2022-02-06 19:30:23,15.1333,-23.2167,74.19,80,0,13.76,clear sky
648,Rundu,NA,2022-02-06 19:30:24,-17.9333,19.7667,71.06,75,100,5.19,light rain
649,Zhuanghe,CN,2022-02-06 19:30:25,39.7008,122.9911,20.64,66,91,4.94,overcast clouds
650,Batticaloa,LK,2022-02-06 19:30:26,7.7102,81.6924,76.3,80,100,7.94,overcast clouds
651,Snezhnogorsk,RU,2022-02-06 19:30:26,69.1933,33.2531,15.58,89,100,9.48,overcast clouds
652,Daru,PG,2022-02-06 19:28:57,-9.0763,143.2092,77.92,88,100,6.49,overcast clouds
653,Gambela,ET,2022-02-06 19:30:27,8.25,34.5833,83.34,24,83,4.12,broken clouds
654,Kozhevnikovo,RU,2022-02-06 19:30:28,56.2589,83.9714,14.25,90,100,4.79,overcast clouds
655,Buala,SB,2022-02-06 19:30:29,-8.145,159.5921,80.94,84,100,8.97,light rain
656,Jining,CN,2022-02-06 19:30:29,35.405,116.5814,34.56,30,100,2.66,overcast clouds
657,Flinders,AU,2022-02-06 19:30:30,-34.5833,150.8552,66.79,84,89,10.0,light rain
658,Nurlat,RU,2022-02-06 19:30:30,54.4277,50.8051,20.64,97,100,4.34,light snow
659,Jucurutu,BR,2022-02-06 19:30:31,-6.0339,-37.0203,90.68,45,30,18.1,scattered clouds
660,Salvador,SV,2022-02-06 19:30:32,13.8333,-88.9167,83.05,29,40,1.7,scattered clouds
661,Bloomington,US,2022-02-06 19:29:00,44.8408,-93.2983,23.04,72,100,7.0,haze
662,Pithora,IN,2022-02-06 19:30:33,21.2667,82.5167,60.04,28,7,0.92,clear sky
663,Dunedin,NZ,2022-02-06 19:27:03,-45.8742,170.5036,48.69,84,0,3.13,clear sky
664,Concepcion,CL,2022-02-06 19:30:34,-36.827,-73.0498,76.8,47,0,12.66,clear sky
665,Lata,PT,2022-02-06 19:30:35,40.1629,-8.3327,52.81,65,12,3.67,few clouds
666,Alameda,US,2022-02-06 19:30:35,37.5999,-121.8844,65.53,54,0,1.01,clear sky
